"","run_id","date","time","model","albert einstein","brian greene","david j wineland","edward witten","frank wilczek","leon lederman","leon m lederman","lisa randall","marie curie","murray gell mann","neil degrasse tyson","niels bohr","richard feynman","richard p feynman","sean carroll","sheldon glashow","stephen hawking","steven weinberg","vera rubin"
"377","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"378","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"379","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"380","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"381","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"382","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"383","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"384","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"385","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"386","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"387","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"388","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"389","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"390","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"391","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"392","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"393","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"394","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"395","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"396","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"397","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"398","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"399","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"400","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"401","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"402","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"403","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"404","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"405","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"406","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"407","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"408","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"409","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"410","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"411","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"412","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"413","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"414","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"415","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"416","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"417","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"418","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"419","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"420","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"421","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"422","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"423","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"424","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"425","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"426","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"427","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"428","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"429","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"430","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"431","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"432","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"433","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"434","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"435","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"436","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"437","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"438","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"439","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"440","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"441","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"442","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"443","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"444","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"445","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"446","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"447","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"448","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"449","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"450","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"451","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"452","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"453","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"454","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"455","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"456","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"457","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"458","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"459","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"460","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"461","l31_70_top5_1210_08","2024-12-10","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"462","l31_70_top5_1210_08","2024-12-10","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"463","l31_70_top5_1210_08","2024-12-10","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"464","l31_70_top5_1210_08","2024-12-10","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"465","l31_70_top5_1210_08","2024-12-10","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"466","l31_70_top5_1210_16","2024-12-10","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"467","l31_70_top5_1210_16","2024-12-10","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"468","l31_70_top5_1210_16","2024-12-10","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"469","l31_70_top5_1210_16","2024-12-10","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"470","l31_70_top5_1210_16","2024-12-10","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"471","l31_70_top5_1211_16","2024-12-11","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"472","l31_70_top5_1211_16","2024-12-11","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"473","l31_70_top5_1211_16","2024-12-11","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"474","l31_70_top5_1211_16","2024-12-11","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"475","l31_70_top5_1211_16","2024-12-11","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"476","l31_70_top5_1214_08","2024-12-14","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"477","l31_70_top5_1214_08","2024-12-14","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"478","l31_70_top5_1214_08","2024-12-14","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"479","l31_70_top5_1214_08","2024-12-14","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"480","l31_70_top5_1214_08","2024-12-14","08:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"481","l31_70_top5_1215_00","2024-12-15","00:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"482","l31_70_top5_1215_00","2024-12-15","00:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"483","l31_70_top5_1215_00","2024-12-15","00:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"484","l31_70_top5_1215_00","2024-12-15","00:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"485","l31_70_top5_1215_00","2024-12-15","00:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"486","l31_70_top5_1215_16","2024-12-15","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"487","l31_70_top5_1215_16","2024-12-15","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"488","l31_70_top5_1215_16","2024-12-15","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"489","l31_70_top5_1215_16","2024-12-15","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"490","l31_70_top5_1215_16","2024-12-15","16:00","llama-3.1-70b",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"491","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"492","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"493","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"494","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"495","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"496","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"497","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"498","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"499","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"500","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"501","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"502","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"503","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"504","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"505","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"506","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"507","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"508","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"509","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"510","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"511","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"512","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"513","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"514","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"515","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"516","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"517","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"518","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"519","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"520","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"521","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"522","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"523","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"524","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"525","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"526","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"527","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"528","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"529","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"530","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"531","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"532","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"533","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"534","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"535","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"536","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"537","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"538","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"539","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"540","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"541","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"542","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"543","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"544","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"545","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"546","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"547","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"548","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"549","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"550","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"551","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"552","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"553","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"554","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"555","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"556","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"557","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"558","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"559","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"560","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"561","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"562","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"563","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"564","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"565","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"566","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"567","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
