"","id_author_oa","longest_name","works_count","aps_years_of_activity","two_year_mean_citedness","h_index","aps_h_index","ethnicity","gender"
"485",5103195100,"Denis V. Martynov",346,"[2017.0, 2020.0]",14.8987341772152,107,7,"White","Male"
"486",5058336960,"David Gerald Blair",1004,"[1972.0, 2018.0]",14.3066666666667,109,7,"Asian","Male"
"487",5011231754,"Maria Sakellariadou",482,"[1988.0, 2020.0]",14.1,88,7,"White","Female"
"488",5108166891,"Swagato Banerjee",3885,"[1981.0, 2020.0]",13.4642857142857,180,7,"Asian","Unknown"
"489",5100718800,"Andrei V. Gritsan",2896,"[2007.0, 2020.0]",12.7204301075269,165,7,"Asian","Male"
"490",5091126395,"Christopher Philip Luke Berry",318,"[2010.0, 2020.0]",12.2054794520548,91,7,"Asian","Male"
"491",5071854504,"Weinan E Vanden Eijnden",470,"[1994.0, 2020.0]",11.9655172413793,91,7,"Asian","Unknown"
"492",5027677289,"Alexander. Pines",640,"[1970.0, 2019.0]",11.5,88,7,"Asian","Unknown"
"493",5012137737,"Jordi Arbiol",689,"[2005.0, 2019.0]",11.1808510638298,92,7,"Hispanic or Latino","Male"
"494",5063809341,"Daniel James Eisenstein",707,"[1997.0, 2016.0]",10.5,136,7,"White","Male"
"495",5017376744,"Ho‐Won Jang",776,"[2008.0, 2018.0]",10.3625,90,7,"Asian","Unknown"
"496",5025172623,"Marieanne A. Bizouard",470,"[2001.0, 2009.0]",8.55102040816327,88,7,"Hispanic or Latino","Female"
"497",5045096283,"hexagonal boron nitride",5095,"[1951.0, 2020.0]",6.61985294117647,191,7,"Asian","Unknown"
"498",5081711451,"Lars Eric Hernquist",1155,"[1996.0, 2019.0]",5.81333333333333,146,7,"White","Male"
"499",5037535334,"Kristin Aslaug Persson",722,"[1999.0, 2020.0]",5.58278145695364,94,7,"White","Female"
"500",5042370486,"Dirk Ryckbosch",1120,"[1981.0, 2000.0]",5.016,123,7,"White","Male"
"501",5100405516,"Y. X. Bai",1390,"[2005.0, 2020.0]",4.92424242424242,123,7,"Asian","Unknown"
"502",5048399081,"Wesley H. Smith",2256,"[1979.0, 1990.0]",4.68627450980392,150,7,"Black or African American","Male"
"503",5041330438,"Michael S. Strano",747,"[2004.0, 2015.0]",4.59649122807018,107,7,"Unknown","Male"
"504",5106315352,"Maurizio Pierini",2690,"[2005.0, 2020.0]",4.51839464882943,149,7,"Hispanic or Latino","Male"
"505",5000103692,"Robert Warren Williams",862,"[1947.0, 1981.0]",4.46428571428571,94,7,"Black or African American","Male"
"506",5038379583,"Sandro Palestini",1730,"[1985.0, 2011.0]",4.42181818181818,149,7,"Hispanic or Latino","Male"
"507",5100378741,"杨俊亮 Yang Junliang",41866,"[1987.0, 2020.0]",4.38686499432749,236,7,"Asian","Unknown"
"508",5066010665,"Detlef Lohse",1562,"[1991.0, 2020.0]",4.04285714285714,107,7,"White","Male"
"509",5100373745,"Xiaoshuang Lilly Chen",18461,"[1986.0, 2020.0]",3.92,237,7,"Asian","Unknown"
"510",5086573584,"David Michael Lissauer",671,"[1970.0, 1990.0]",3.76923076923077,92,7,"White","Male"
"511",5100371335,"Zhongmin Maxwell Wang",45621,"[1983.0, 2020.0]",3.46818755015476,204,7,"Asian","Unknown"
"512",5058187734,"Claude Andre Pruneau",1054,"[1986.0, 2020.0]",3.12179487179487,127,7,"Black or African American","Male"
"513",5026767241,"Jordan A. Goodman",642,"[1979.0, 1992.0]",3.03389830508475,92,7,"White","Male"
"514",5068018832,"William Esco Moerner",666,"[1981.0, 2015.0]",3.03125,97,7,"Hispanic or Latino","Male"
"515",5050383612,"Giulio Nicola Felice Cerullo",1481,"[1997.0, 2020.0]",2.96756756756757,92,7,"White","Male"
"516",5008008203,"HeungGeun Kim",1281,"[1984.0, 2010.0]",2.91538461538462,90,7,"Asian","Unknown"
"517",5064187188,"O. Eriksson R. Ahuja",1303,"[1988.0, 2020.0]",2.11428571428571,97,7,"Asian","Unknown"
"518",5025822028,"T. J. Gershon",908,"[2004.0, 2019.0]",1.71929824561404,88,7,"White","Unknown"
"519",5013313869,"Roberto Cingolani Roberto Cingolani",1042,"[1987.0, 2012.0]",1.71428571428571,93,7,"Hispanic or Latino","Male"
"520",5035224025,"Yoshiyuki Kawazoe Yoshiyuki Kawazoe",2635,"[1973.0, 2018.0]",1.68639053254438,91,7,"Asian","Male"
"521",5033451132,"Christopher H. Llewellyn Smith",1387,"[1970.0, 2008.0]",1.3,90,7,"Black or African American","Male"
"522",5080792075,"Robert Mccredie May",764,"[1959.0, 2001.0]",0.5,158,7,"Black or African American","Male"
"523",5073805319,"Alan F. Sill",683,"[1984.0, 2007.0]",0.5,100,7,"White","Male"
"524",5106299027,"Denis Favart",671,"[1970.0, 1984.0]",0,101,7,"Asian","Male"
"525",5108197363,"T. Ohshima",626,"[1980.0, 1986.0]",0,97,7,"Asian","Unknown"
"526",5070606810,"Matthew David Pitkin",400,"[2007.0, 2020.0]",20,110,6,"White","Male"
"527",5064205935,"Arnaud Nicolas",1021,"[1999.0, 2003.0]",16.1428571428571,111,6,"Black or African American","Male"
"528",5063283743,"William G. Scott",777,"[1976.0, 2010.0]",15,100,6,"Black or African American","Male"
"529",5016680184,"Lin 林 Gu 谷",1720,"[2007.0, 2020.0]",14.75,176,6,"Asian","Female"
"530",5035970226,"Imre Bartos",509,"[2007.0, 2020.0]",13.3564356435644,104,6,"White","Male"
"531",5056871681,"Stephen John Pennycook",1123,"[1985.0, 2020.0]",13.056338028169,124,6,"Asian","Male"
"532",5108167232,"Martin W. Grünewald",2365,"[1985.0, 2014.0]",13.025641025641,149,6,"White","Male"
"533",5087291851,"Shirley Shirley Meng",762,"[2005.0, 2010.0]",12.0212765957447,110,6,"Asian","Female"
"534",5083748988,"John Paul Wright",1446,"[1969.0, 2005.0]",9.68253968253968,98,6,"White","Male"
"535",5038452125,"Maria Helena Vendruscolo",829,"[1996.0, 2016.0]",9.54128440366972,112,6,"Unknown","Female"
"536",5019659523,"Kent David Irwin",914,"[2011.0, 2017.0]",9.20754716981132,110,6,"White","Male"
"537",5088219208,"Stefan W. Hell",718,"[2001.0, 2015.0]",8.625,133,6,"White","Male"
"538",5077792493,"Nigel. D. Browning",984,"[1998.0, 2019.0]",8.42553191489362,89,6,"Black or African American","Unknown"
"539",5075381731,"Torsten A. Ensslin",842,"[2003.0, 2018.0]",7.72972972972973,133,6,"White","Male"
"540",5039131664,"Michael L. Miller.",422,"[1999.0, 2013.0]",7.26666666666667,94,6,"Asian","Male"
"541",5104977585,"Gustaaf. Van Tendeloo",1174,"[1985.0, 2014.0]",7.11764705882353,101,6,"Asian","Unknown"
"542",5058373808,"Jeffrey L. Tennyson",1747,"[1986.0, 2020.0]",6.81954887218045,100,6,"White","Male"
"543",5107027293,"David Britton",2068,"[1986.0, 2020.0]",6.80110497237569,147,6,"Unknown","Male"
"544",5042016235,"David Anthony Muller",1062,"[1991.0, 2020.0]",6.55905511811024,117,6,"Asian","Male"
"545",5107346993,"Reinhard H. Schwienhorst",1376,"[2005.0, 2018.0]",6.06896551724138,113,6,"White","Male"
"546",5063973728,"Charles Alexander Nelson",1352,"[1968.0, 2016.0]",5.86842105263158,137,6,"Unknown","Male"
"547",5105471151,"Paolo Panci",91,"[2011.0, 2020.0]",5.4375,89,6,"White","Male"
"548",5063231805,"Gustavo Gil Da Silveira",1468,"[2008.0, 2020.0]",5.29389312977099,124,6,"Hispanic or Latino","Male"
"549",5063256976,"Paul Dutton. Grannis",684,"[1966.0, 2019.0]",4.71428571428571,95,6,"White","Male"
"550",5083892665,"Claudia Felser‐Wenz",1488,"[1996.0, 2020.0]",4.64830508474576,122,6,"White","Female"
"551",5015564784,"Sekhar Dash Subhranshu",1909,"[2010.0, 2020.0]",4.61379310344828,97,6,"Asian","Male"
"552",5088813478,"Pierre F. Baldi",741,"[1986.0, 2020.0]",4.546875,117,6,"Black or African American","Male"
"553",5030442551,"Carlos A. Avila",2149,"[1989.0, 2016.0]",4.49186991869919,129,6,"Hispanic or Latino","Male"
"554",5010322871,"Mark J. Oreglia",2114,"[1980.0, 1990.0]",4.47791164658635,146,6,"Unknown","Male"
"555",5066631592,"Masahiro Kuze",2021,"[1989.0, 1995.0]",4.38380281690141,147,6,"Asian","Male"
"556",5002926280,"Mark Robert Vagins",379,"[1990.0, 2004.0]",4.37735849056604,94,6,"Asian","Male"
"557",5042807344,"Bobby Samir Acharya",2040,"[1981.0, 2017.0]",4.28413284132841,143,6,"Asian","Male"
"558",5041236529,"Kiyotomo Kawagoe",1956,"[1996.0, 2016.0]",4.284,147,6,"Asian","Unknown"
"559",5021133676,"Alberto Martin Gago Medina",861,"[1999.0, 2020.0]",4.04666666666667,130,6,"Hispanic or Latino","Male"
"560",5057006509,"Ignacio Rodrı́guez‐Iturbe",425,"[1993.0, 2010.0]",4,94,6,"Hispanic or Latino","Male"
"561",5086132801,"Faiko P. Netzer",867,"[1979.0, 2013.0]",3.53571428571429,90,6,"Asian","Unknown"
"562",5015222949,"Yurii Y. Maravin",1353,"[2008.0, 2014.0]",3.50555555555556,99,6,"Hispanic or Latino","Male"
"563",5023196014,"Eugenio Coronado Miralles",1441,"[1989.0, 2020.0]",3.22018348623853,98,6,"Hispanic or Latino","Male"
"564",5030709847,"Shuji. Nakamura",1049,"[1949.0, 2020.0]",3.11111111111111,116,6,"Asian","Unknown"
"565",5105460897,"Leo E. Piilonen",1227,"[1984.0, 1993.0]",2.21782178217822,110,6,"White","Male"
"566",5050976622,"Alan Michael Litke",1628,"[1968.0, 1982.0]",1.89285714285714,151,6,"White","Male"
"567",5017419671,"Александр Король",1110,"[2003.0, 2016.0]",1.625,134,6,"White","Unknown"
"568",5100712990,"J.L. González Rodríguez",1537,"[1990.0, 1999.0]",0.625,149,6,"Hispanic or Latino","Unknown"
"569",5078668900,"Kate Scholberg",547,"[2006.0, 2019.0]",26.4032258064516,94,5,"White","Female"
"570",5107392555,"Brian James Walsh",762,"[2016.0, 2019.0]",25.1875,116,5,"Asian","Male"
"571",5032526109,"Warren G. Anderson",408,"[1993.0, 2012.0]",23.2682926829268,112,5,"Black or African American","Male"
"572",5058817814,"Shivaraj Kandhasamy",338,"[2011.0, 2017.0]",18.8225806451613,103,5,"Asian","Unknown"
"573",5049175464,"Alessandro Gruppuso",456,"[2000.0, 2011.0]",18.4583333333333,127,5,"White","Male"
"574",5083464888,"Jérôme Degallaix",347,"[2005.0, 2016.0]",17.2173913043478,94,5,"White","Male"
"575",5024540486,"Robert Lawrence Ward",439,"[2006.0, 2020.0]",16.4153846153846,113,5,"Black or African American","Male"
"576",5067280271,"Giulia Pagliaroli",241,"[2009.0, 2016.0]",16.3285714285714,89,5,"White","Female"
"577",5057524712,"Loris Pier Luigi Colombo",348,"[1983.0, 2020.0]",16.1034482758621,129,5,"Hispanic or Latino","Male"
"578",5034469896,"Jin‐Hua Ye",907,"[1993.0, 2011.0]",16.0961538461538,138,5,"Asian","Unknown"
"579",5063174358,"Joan Ramón Morante",957,"[1992.0, 2011.0]",14.7096774193548,95,5,"Asian","Female"
"580",5082184590,"Szabolcs Marka",514,"[2009.0, 2020.0]",14.4810126582278,91,5,"White","Male"
"581",5087296933,"David John Ottaway",552,"[2006.0, 2020.0]",14.0786516853933,117,5,"White","Male"
"582",5091170113,"Koji Arai",367,"[2004.0, 2020.0]",13.5,95,5,"Asian","Male"
"583",5036858868,"Howard Curtis Berg",271,"[1965.0, 2017.0]",13.4444444444444,88,5,"Asian","Male"
"584",5066791475,"Zhifeng Ren",732,"[1996.0, 2019.0]",12.4084507042254,112,5,"Asian","Unknown"
"585",5068532210,"Ren‐Shyan Liu",916,"[1989.0, 2010.0]",11.9264705882353,101,5,"Asian","Unknown"
"586",5060345214,"Ce‐Wen Nan",568,"[1993.0, 2020.0]",10.5901639344262,92,5,"Asian","Unknown"
"587",5079346398,"Ramon Miquel Pascual",1108,"[1996.0, 2009.0]",10.0859375,94,5,"Hispanic or Latino","Male"
"588",5075015082,"Alex Drlica‐Wagner",491,"[2015.0, 2020.0]",8.84297520661157,89,5,"White","Male"
"589",5100333572,"Long‐Qing ‐Q Chen",1449,"[1991.0, 2020.0]",8.24390243902439,133,5,"Asian","Unknown"
"590",5070093678,"J. R. Bensinger",1467,"[1974.0, 1983.0]",7.65346534653465,137,5,"White","Unknown"
"591",5105829632,"Alan James Barr",1906,"[2008.0, 2012.0]",7.01807228915663,148,5,"Black or African American","Male"
"592",5100638254,"Sau Lan Wu Lan Wu",3319,"[1971.0, 2019.0]",6.79428571428571,182,5,"Asian","Unisex"
"593",5108167175,"Kyle Stuart Cranmer",2001,"[2015.0, 2020.0]",6.61,149,5,"White","Female"
"594",5100354178,"Poh Shiun Kenny Lee",1258,"[1968.0, 2010.0]",5.51898734177215,95,5,"Asian","Unknown"
"595",5037587320,"Yuichi Oyama",383,"[1986.0, 1998.0]",5.42307692307692,88,5,"Asian","Male"
"596",5021405899,"Giovanni Busetto",1323,"[1988.0, 1992.0]",5.29032258064516,114,5,"White","Male"
"597",5090227372,"Melissa Eb Franklin",2598,"[1978.0, 2005.0]",4.98449612403101,160,5,"White","Female"
"598",5077401838,"Adri. C. T. van Duin",773,"[2003.0, 2020.0]",4.5377358490566,103,5,"Asian","Unknown"
"599",5100363845,"Ankit S. Kumar",1082,"[1980.0, 2020.0]",4.50704225352113,115,5,"Asian","Male"
"600",5030800645,"Tsuneo K. Ferguson",2437,"[1978.0, 1980.0]",4.38271604938272,139,5,"Asian","Male"
"601",5048092565,"Masayuki Nakahata",469,"[1986.0, 2012.0]",4.38235294117647,99,5,"Asian","Male"
"602",5024477395,"Peter Van Gemmeren",1846,"[1966.0, 1978.0]",4.28461538461538,143,5,"White","Male"
"603",5066447005,"Darrell Galen Schlom",1223,"[1991.0, 2020.0]",4.24074074074074,104,5,"Asian","Male"
"604",5100631809,"Claudio Francesco Campagnari",1517,"[1987.0, 1997.0]",4.23376623376623,100,5,"Hispanic or Latino","Male"
"605",5079627160,"M. W. Arenton",857,"[1980.0, 1987.0]",3.95833333333333,129,5,"White","Unknown"
"606",5075377072,"R. J. M. Snellings",892,"[1999.0, 2016.0]",3.72049689440994,133,5,"Unknown","Unknown"
"607",5100748869,"GU Xing‐fa Zhu Li",7205,"[1993.0, 2020.0]",3.56818181818182,174,5,"Asian","Unknown"
"608",5043926480,"Wang, Meng",1454,"[1995.0, 2020.0]",3.52577319587629,96,5,"Asian","Unknown"
"609",5040283728,"Debangana Sarkar",690,"[1970.0, 2020.0]",3.14634146341463,89,5,"Asian","Unknown"
"610",5045925716,"Jeremiah Paul Ostriker",715,"[1966.0, 2017.0]",2.85,111,5,"Black or African American","Male"
"611",5083667726,"Helio Takai",1219,"[1988.0, 1996.0]",2.5,138,5,"Asian","Male"
"612",5017754970,"Giuseppe Costa",1200,"[1958.0, 2020.0]",2.4,131,5,"White","Male"
"613",5047714200,"Barbara K. Buchner",1753,"[1993.0, 2020.0]",2.23125,94,5,"White","Female"
"614",5015384556,"Akimasa Ishikawa Akimasa Ishikawa",1557,"[1995.0, 2016.0]",2.15441176470588,133,5,"Asian","Male"
"615",5001379006,"Thomas Earl Browder",1574,"[1995.0, 2017.0]",2.01515151515152,102,5,"Black or African American","Male"
"616",5030731549,"Mark A. Mandelkern",700,"[1968.0, 1998.0]",2,88,5,"White","Male"
"617",5036500718,"Neta A. Bahcall",425,"[1968.0, 2008.0]",2,102,5,"White","Female"
"618",5106325112,"Frank C. Porter",1282,"[1974.0, 2014.0]",1.47058823529412,100,5,"Black or African American","Male"
"619",5105180868,"Riccardo Faccini",1315,"[2009.0, 2015.0]",1.27272727272727,104,5,"White","Male"
"620",5072908300,"Andrew James S. Hamilton",830,"[2001.0, 2017.0]",1.07142857142857,109,5,"Unknown","Male"
"621",5065342198,"Jacob Nissim Israelachvili",608,"[1989.0, 2011.0]",1,135,5,"White","Male"
"622",5042832882,"Ronald John Madaras",819,"[1968.0, 1980.0]",0,133,5,"Asian","Male"
"623",5038387078,"John Anthony Pople",660,"[1993.0, 2003.0]",0,140,5,"Asian","Male"
"624",5107211590,"Manolis Antoniou Dris",860,"[1977.0, 1980.0]",0,114,5,"White","Male"
"625",5103186189,"Masashi Yokoyama",506,"[1994.0, 2017.0]",42.3714285714286,147,4,"Asian","Male"
"626",5042132634,"Krzysztof M. Gorski",601,"[1992.0, 2017.0]",35.3846153846154,131,4,"White","Male"
"627",5003444100,"Ofer. Lahav",675,"[2002.0, 2019.0]",29.0333333333333,97,4,"Asian","Unknown"
"628",5018937038,"Domenica Paoletti",413,"[2008.0, 2020.0]",27,118,4,"White","Female"
"629",5039701947,"Laura Cadonati",452,"[2005.0, 2020.0]",21.2926829268293,105,4,"White","Female"
"630",5052609714,"Bryan William Barr",411,"[2008.0, 2018.0]",21.26,111,4,"Black or African American","Male"
"631",5078403963,"John Keith Riles",768,"[2015.0, 2019.0]",20.8653846153846,121,4,"Black or African American","Male"
"632",5058815173,"Ashley J. Ross",386,"[2014.0, 2019.0]",20,90,4,"Black or African American","Female"
"633",5080188248,"Evan Goetz",370,"[2003.0, 2017.0]",19.5892857142857,107,4,"White","Male"
"634",5027293119,"Gianpietro Cagnoli",431,"[2000.0, 2018.0]",18.3333333333333,104,4,"Hispanic or Latino","Male"
"635",5047671618,"William Carl Wester",1165,"[1998.0, 2014.0]",17.1666666666667,117,4,"Asian","Male"
"636",5091492769,"Bram J. J. Slagmolen",429,"[2006.0, 2020.0]",16.7213114754098,103,4,"White","Male"
"637",5007524207,"Eugenio Coccia",593,"[1993.0, 2013.0]",15.953125,102,4,"White","Male"
"638",5057972313,"David Mark Asner",1190,"[2003.0, 2012.0]",14.9117647058824,91,4,"Asian","Male"
"639",5068804066,"Aurelien Benoit‐Levy",378,"[2012.0, 2019.0]",13,122,4,"Black or African American","Male"
"640",5010426030,"Peidong D. Yang",698,"[1998.0, 2008.0]",11.125,189,4,"Asian","Unknown"
"641",5026293346,"Nicolà Vittorio",483,"[1985.0, 2019.0]",10.6585365853659,92,4,"White","Unknown"
"642",5022830421,"George Gregory Malliaras",590,"[1995.0, 2008.0]",9.85714285714286,108,4,"Asian","Male"
"643",5103242318,"Mark. H. Engelhard",1220,"[2004.0, 2017.0]",8.74576271186441,125,4,"White","Unknown"
"644",5035206337,"Roger David Blandford",976,"[1983.0, 2015.0]",8.54285714285714,140,4,"White","Male"
"645",5101847617,"Chun‐Hui Chen",2325,"[2010.0, 2015.0]",8.26808510638298,183,4,"Asian","Unknown"
"646",5071975512,"C. Daniel Frisbie",375,"[2006.0, 2017.0]",7.68181818181818,94,4,"Asian","Unknown"
"647",5103252686,"Xiao‐Feng Luo",505,"[2007.0, 2020.0]",7.53398058252427,113,4,"Asian","Unknown"
"648",5067626750,"Serguei Denisov",1922,"[1986.0, 2006.0]",7.05223880597015,120,4,"Unknown","Male"
"649",5100769897,"Georges Aad",2123,"[2013.0, 2020.0]",6.88957055214724,143,4,"White","Male"
"650",5106468531,"Juliana Padilla Cuevas",2584,"[1956.0, 1964.0]",6.83957219251337,150,4,"Hispanic or Latino","Female"
"651",5101473760,"Wu‐Ming Luo",1298,"[2000.0, 2019.0]",6.38888888888889,134,4,"Asian","Unknown"
"652",5100738441,"Harrison Bertrand Prosper",2263,"[1987.0, 2016.0]",5.83333333333333,147,4,"Black or African American","Male"
"653",5062064925,"António Amorim",1336,"[1988.0, 2018.0]",5.71232876712329,143,4,"Hispanic or Latino","Male"
"654",5106313365,"Daniel Robert Marlow",2027,"[1973.0, 2020.0]",5.5819209039548,140,4,"Asian","Male"
"655",5061460061,"Shmulevich Ilya",474,"[2004.0, 2018.0]",5.57142857142857,104,4,"White","Unknown"
"656",5029812222,"Robert William Heath",1382,"[1991.0, 1993.0]",5.18888888888889,133,4,"White","Male"
"657",5070536082,"Masashi Hazumi",820,"[2005.0, 2018.0]",5.125,90,4,"Asian","Male"
"658",5082542793,"Edward Thomas Kearns",514,"[2008.0, 2012.0]",5.09615384615385,98,4,"White","Male"
"659",5071431376,"Harold Rieth Collard",358,"[1963.0, 1965.0]",4.95238095238095,91,4,"Asian","Male"
"660",5017618655,"Martin John White",2162,"[2008.0, 2018.0]",4.70300751879699,148,4,"White","Male"
"661",5100667526,"Takashi Mori",967,"[1986.0, 1989.0]",4.63157894736842,91,4,"Asian","Male"
"662",5032700123,"Marina Artuso",2003,"[1984.0, 2019.0]",4.46696035242291,121,4,"White","Female"
"663",5029453627,"Masato Aoki",1974,"[1991.0, 1994.0]",4.4124513618677,143,4,"Asian","Male"
"664",5089695755,"Brian Mark Hoffman",889,"[1984.0, 1999.0]",4.23684210526316,94,4,"Asian","Male"
"665",5022809978,"Dieter Horns.",760,"[2012.0, 2013.0]",3.97297297297297,89,4,"White","Male"
"666",5078341568,"Aleksander E. Bondar",2234,"[2004.0, 2016.0]",3.90977443609023,141,4,"White","Male"
"667",5040574546,"Sergei V. Chekanov",1794,"[2003.0, 2015.0]",3.84931506849315,136,4,"White","Male"
"668",5038005055,"William H. Jr. Miller",1000,"[1966.0, 1984.0]",3.76470588235294,126,4,"Black or African American","Male"
"669",5063240597,"Christopher Hearty",1070,"[1986.0, 1990.0]",3.5,95,4,"Unknown","Male"
"670",5100373179,"Timothy Cragin Wang",1122,"[1952.0, 1978.0]",3.24691358024691,120,4,"Asian","Male"
"671",5019559553,"Hiroaki Aihara",1577,"[1980.0, 2019.0]",2.72794117647059,110,4,"Asian","Male"
"672",5021619086,"Kevin S. McFarland et al.",959,"[1999.0, 2020.0]",2.6,124,4,"Asian","Male"
"673",5078050797,"Manfred Jeitler",1505,"[1993.0, 1999.0]",2.50306748466258,125,4,"White","Male"
"674",5081474081,"M. Pozzi Battaglia",1714,"[2006.0, 2016.0]",2.04545454545455,108,4,"Hispanic or Latino","Unknown"
"675",5077807260,"Ahmed Hassan Zewail",769,"[1975.0, 2014.0]",2,113,4,"Unknown","Male"
"676",5070168437,"Yasuo Fukui",1536,"[1983.0, 2001.0]",1.96875,102,4,"Asian","Male"
"677",5011766832,"Erik Silvio Vallazza",913,"[2010.0, 2018.0]",1.48837209302326,90,4,"Hispanic or Latino","Male"
"678",5023027410,"Engin Arik",537,"[1977.0, 2003.0]",0.333333333333333,96,4,"White","Male"
"679",5081142185,"Charles Dennison Dermer",612,"[1989.0, 2014.0]",0,108,4,"White","Male"
"680",5013439562,"Davide Pietrobon Pietrobon",184,"[2006.0, 2008.0]",0,88,4,"White","Male"
"681",5015499834,"Yoshinari Hayato",374,"[2003.0, 2019.0]",38.2564102564103,88,3,"Asian","Male"
"682",5055630635,"David Hal Weinberg",775,"[1988.0, 2011.0]",37.4230769230769,138,3,"White","Male"
"683",5069963123,"Thomas J. Spencer",538,"[1976.0, 1986.0]",24.96,122,3,"Black or African American","Male"
"684",5035467559,"Юрий Георгиевич Гогоци",1484,"[2009.0, 2017.0]",24.7107438016529,221,3,"White","Unknown"
"685",5032709770,"M. L. Den Boer",1062,"[1980.0, 1988.0]",20.8541666666667,103,3,"White","Unknown"
"686",5053238162,"R. Andrew Gustafson",309,"[1998.0, 2017.0]",20.625,94,3,"White","Unknown"
"687",5011280193,"Thomas Lynn Glanzman",708,"[1978.0, 1987.0]",20.5555555555556,119,3,"White","Male"
"688",5066075508,"Aidan Francis Brooks",391,"[2006.0, 2020.0]",19.0169491525424,106,3,"Unknown","Male"
"689",5107429648,"Erik Katsavounidis",310,"[2008.0, 2020.0]",18.5227272727273,96,3,"Hispanic or Latino","Male"
"690",5054370604,"Thomas. D. Anthopoulos",611,"[2006.0, 2011.0]",17.4712643678161,98,3,"White","Unknown"
"691",5021058049,"Garilynn Billingsley",364,"[2006.0, 2020.0]",17.3389830508475,104,3,"White","Unknown"
"692",5004159266,"Claudia Lazzaro",293,"[2014.0, 2019.0]",16.7164179104478,91,3,"Hispanic or Latino","Female"
"693",5013242119,"Thomas A. Callister",264,"[2016.0, 2019.0]",16.4556962025316,88,3,"White","Male"
"694",5009151362,"Paul J Fulda",377,"[2010.0, 2020.0]",16.2388059701493,111,3,"White","Male"
"695",5009041224,"J. R. Rodriguez Rojo",496,"[2010.0, 2019.0]",16,92,3,"Hispanic or Latino","Unknown"
"696",5034880794,"P. F. von Michelson",637,"[1984.0, 1995.0]",15.7333333333333,119,3,"White","Unknown"
"697",5013126508,"Michał Bejger",400,"[2012.0, 2016.0]",15.2739726027397,91,3,"White","Male"
"698",5018887062,"Mark Halpern",544,"[1990.0, 2017.0]",14.1875,98,3,"White","Male"
"699",5035557006,"David James Schlegel",782,"[2004.0, 2005.0]",13.55,156,3,"White","Male"
"700",5001753424,"Will J. Percival",720,"[2012.0, 2020.0]",13,120,3,"Black or African American","Male"
"701",5071822154,"Michela Mapelli",408,"[2019.0, 2019.0]",12.5044247787611,101,3,"White","Female"
"702",5060541292,"Ingunn Kathrine Wehus",337,"[2006.0, 2013.0]",11.6470588235294,98,3,"Asian","Female"
"703",5019442831,"Jeffrey M. Hausdorff",473,"[1993.0, 2009.0]",11.0588235294118,112,3,"White","Male"
"704",5003568875,"H. S. Budd",686,"[1988.0, 1990.0]",11.0434782608696,90,3,"White","Unknown"
"705",5085208759,"Risa H. Wechsler",635,"[2011.0, 2018.0]",10.9142857142857,102,3,"White","Female"
"706",5008598564,"Li‐Dong Zhao",521,"[2010.0, 2018.0]",10.3764705882353,92,3,"Asian","Unknown"
"707",5087156101,"Stephan Funk",764,"[2011.0, 2015.0]",9.01492537313433,130,3,"White","Male"
"708",5074282005,"Matthew Adam Dobbs",789,"[2001.0, 2002.0]",8.45,112,3,"White","Male"
"709",5046859836,"Ji‐Eun Yoo",598,"[2008.0, 2014.0]",8,103,3,"Asian","Unknown"
"710",5056158423,"Robert A. D. Cameron",518,"[1990.0, 1993.0]",7.45,118,3,"Unknown","Male"
"711",5091228521,"Andrei Nomerotski",786,"[2000.0, 2020.0]",6.44642857142857,124,3,"White","Male"
"712",5081205040,"Michal Sumbera",1014,"[1994.0, 2020.0]",5.97727272727273,133,3,"White","Male"
"713",5100679934,"Robert D. Cousins",1972,"[1982.0, 2008.0]",5.975,141,3,"Unknown","Male"
"714",5100600335,"Geoffrey Hall",2336,"[1978.0, 1981.0]",5.9609756097561,158,3,"Black or African American","Male"
"715",5100630207,"Michele Simon Weber",3234,"[1989.0, 1993.0]",5.788,173,3,"White","Female"
"716",5102756954,"Viacheslav Yevgenyevich Bunichev",1231,"[2008.0, 2020.0]",5.752,129,3,"White","Male"
"717",5064931519,"Roaul Charles Coombes",1015,"[1971.0, 1976.0]",5.54838709677419,110,3,"Black or African American","Unknown"
"718",5107027924,"Maarten Tytgat",2252,"[1994.0, 1997.0]",5.13080168776371,153,3,"White","Male"
"719",5101739919,"Joao Torres de Mello Neto",458,"[2002.0, 2016.0]",4.92307692307692,103,3,"Hispanic or Latino","Unknown"
"720",5053876725,"Francesca Dordei",1248,"[2019.0, 2020.0]",4.70386266094421,95,3,"White","Female"
"721",5067154073,"Yasuo Takeuchi",752,"[1985.0, 2007.0]",4.69230769230769,99,3,"Asian","Male"
"722",5100765571,"V. S. Sampath Kumar",2338,"[2012.0, 2018.0]",4.67248908296943,146,3,"Asian","Unknown"
"723",5019128380,"Roberval Walsh",1897,"[1998.0, 2003.0]",4.56573705179283,139,3,"Black or African American","Unknown"
"724",5019891335,"Alexander Sandor Szalay",1029,"[1982.0, 2014.0]",4.54545454545455,133,3,"White","Male"
"725",5053411015,"Clara Matteuzzi",1595,"[1986.0, 1989.0]",4.48826291079812,99,3,"Hispanic or Latino","Female"
"726",5083316408,"Howard Alvin Stone",1573,"[1996.0, 2020.0]",4.44554455445545,122,3,"Black or African American","Male"
"727",5063560980,"James Alfred Mueller",2256,"[1968.0, 1977.0]",4.4275092936803,154,3,"White","Male"
