"","id","id_author_oa","display_name","orcid.x","alternative_names","longest_name","last_name","first_name","ethnicity","gender","nobel_prize_likelihood","orcid.y","aps_works_count","aps_cited_by_count","aps_h_index","aps_i10_index","aps_e_index","aps_years_of_activity","aps_career_age","aps_citations_per_paper_age","career_age","citations_per_paper_age","cited_by_count","e_index","h_index","i10_index","max_year","min_year","two_year_mean_citedness","works_count","rr1_rank_publications","rr1_rank_publications_percentile","rr2_rank_citations","rr2_rank_citations_percentile","rr3_rank_h_index","rr3_rank_h_index_percentile","rr4_rank_i10_index","rr4_rank_i10_index_percentile","rr5_rank_e_index","rr5_rank_e_index_percentile","rr6_rank_citation_publication_age","rr6_rank_citation_publication_age_percentile","rr7_rank_mean_citedness_2yr","rr7_rank_mean_citedness_2yr_percentile"
"102",5085112919,5085112919,"Steven A. Kivelson","0000-0001-9149-9502","['Steven A. Kivelson', 'Steven Allan Kivelson', 'S. A. Kivelson', 'Steve Kivelson', 'Steven Kivelson', 'S. A Kivelson', 'S. Kivelson']","Steven Allan Kivelson","Kivelson","Steven","White","Male",NA,"0000-0001-9149-9502",235,11812,38,160,245.764186930509,"[1979.0, 2020.0]",42,1.196757852077,42,1.58175960897578,42717,246.893534383723,96,309,2020,1979,5.54761904761905,643,7600,98.4202057329131,4041,99.1601041138267,3068,99.3623859695808,6151,98.7214456188203,329,99.9318104330038,369642,23.1534764205467,39998,91.6848228318628
"103",5101426062,5101426062,"Brian D. Josephson","0000-0001-9104-4700","['Brian David Josephson', 'B.D Josephson', 'B. Josephson', 'B. D. Josephson', 'Brian Josephson', 'Brian D. Josephson']","Brian David Josephson","Josephson","Brian","Asian","Male",0.714285714285714,"0000-0001-9104-4700",5,245,5,5,64.9973507745682,"[1960.0, 1974.0]",15,3.26666666666667,15,4.99574468085106,7044,64.9973507745682,18,24,1974,1960,0,94,131269,72.7100363400497,40758,91.526822615652,128205,73.3470266854049,144188,70.0242405594871,12921,97.313996324416,252418,47.523762400938,215401,55.2194124055117
"104",5106460091,5106460091,"J. C. Davis","","['J. Davis', 'J. C. Davis']","J. C. Davis","Davis","J.","Black or African American","Unknown",NA,"",0,0,0,0,0,"[]",0,0,7,13.3928571428571,9750,65.5941916735748,50,87,2016,2010,0,104,120365,74.9769236526324,28267,94.1236393270854,20297,95.7805626470857,46837,90.2630287809868,12654,97.3695042951111,133985,72.1453934621174,215401,55.2194124055117
"105",5016498882,5016498882,"David Gordon","0000-0001-7307-6274","['David Marshall Gordon', 'David Gordon', 'D. Gordon', 'David M. Gordon', 'D. M. Gordon']","David Marshall Gordon","Gordon","David","Black or African American","Male",NA,"0000-0001-7307-6274",21,277,13,11,40.2691636783283,"[1966.0, 2000.0]",35,0.37687074829932,17,1.03529411764706,1320,39.9164095960429,19,27,1982,1966,1.4,75,156077,67.5525766508944,157741,67.2066393354012,120717,74.9037446051242,134273,72.0855196959743,30246,93.7122150798733,405734,15.6501293107033,153276,68.1348906056398
"106",5067117524,5067117524,"R. B. Teese","","['R.B Teese', 'R. B. Teese', 'Robert Beard Teese']","Robert Beard Teese","Teese","Robert","White","Male",NA,"",9,55,5,2,11.6625437892315,"[1977.0, 1982.0]",6,1.01851851851852,6,1.18115942028986,163,11.6625437892315,7,6,1982,1977,0,23,279691,41.8538414842041,335971,30.1535096837501,251097,47.798391724115,257343,46.4998794208876,106969,77.7618853583694,395179,17.8444612608417,215401,55.2194124055117
"107",5058357018,5058357018,"A. K. Geǐm","0000-0003-2861-8331","['A. K. Geǐm', 'André K. Geim', 'A. K. Geim', 'А.К. Гейм', 'A.K Geim', 'A. Geim', 'Andre K. Geim', 'Andre Geim']","André K. Geim","Geim","André","White","Male",NA,"0000-0003-2861-8331",74,6903,31,53,236.201813813731,"[1991.0, 2019.0]",29,3.21668219944082,29,19.2854774535809,290825,244.476383979135,130,299,2019,1991,9.13953488372093,520,11795,97.5480861184336,15,99.9970894697014,1014,99.7894023433927,6539,98.6407823505443,337,99.9301472728331,93231,80.6179471614014,17055,96.4545583062377
"108",5091754371,5091754371,"Michael K. L. Man","0000-0001-6043-3631","['Michael K. Man', 'Michael Man', 'Ka Lun Man', 'K. L. Man', 'Ka L. Man', 'K.L Man', 'Michael K. L. Man', 'M. K. L. Man']","Michael K. L. Man","Man","Michael","Asian","Male",NA,"0000-0001-6043-3631",17,84,5,3,13.5772429445515,"[2001.0, 2020.0]",20,0.247058823529412,20,0.742173913043478,1707,13.5772429445515,22,34,2020,2001,5.58333333333333,115,109867,77.159405586555,135394,71.8524693770634,100922,79.0190265523521,115022,76.0877067515987,96354,79.9686910097877,431965,10.1968350061953,39666,91.7538439789444
"109",5062113570,5062113570,"M.B. Maple","","['M. B. Maple']","M. B. Maple","Maple","M.","White","Unknown",NA,"",3,29,3,1,9.92936132210007,"[2015.0, 2018.0]",4,2.41666666666667,4,0.897727272727273,79,10.3860883521685,4,3,2018,2015,0,22,283892,40.9804744995967,383146,20.346062052506,305007,36.5907711242131,303287,36.9483505609008,115036,76.0847962213001,418704,12.9537308840528,215401,55.2194124055117
"110",5111557554,5111557554,"Sheldon L. Glashow","","['Sheldon L. Glashow']","Sheldon L. Glashow","Glashow","Sheldon","White","Male",NA,"",74,6582,36,54,294.842532405085,"[1959.0, 2015.0]",57,1.56045519203414,1,196,392,0,0,0,2015,2015,0,2,429658,10.6764488204036,265958,44.7088638121294,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,2714,99.4359808071316,215401,55.2194124055117
"111",5024948946,5024948946,"B. Andrei Bernevig","0000-0001-6337-4024","['Bogdan A. Bernevig', 'Bogdan Bernevig', 'A. Bernevig', 'B. A. Bernevig', 'B. Andrei Bernevig', 'Bogdan Andrei Bernevig', 'B. Bernevig', 'B.A Bernevig', 'Andrei Bernevig']","Bogdan Andrei Bernevig","Bernevig","Bogdan","White","Male",NA,"0000-0001-6337-4024",136,7033,35,98,224.088224904631,"[2001.0, 2020.0]",20,2.58566176470588,20,3.85083752093802,45979,217.790881144203,95,245,2020,2001,10.5961538461538,597,8908,98.1482790450134,3594,99.2530331883612,3183,99.3384780421278,9597,98.005039375317,481,99.9002103897616,280321,41.7228676207662,13376,97.2194040897109
"112",5041648106,5041648106,"Walter A. Harrison","","['Walter Ashley Harrison', 'W. A Harrison', 'Walter A. Harrison', 'Walter Harrison', 'W. A. Harrison']","Walter Ashley Harrison","Harrison","Walter","Unknown","Male",NA,"",102,2595,26,51,110.093260604166,"[1956.0, 2011.0]",56,0.454306722689076,56,1.50295218894009,20873,111.259217499632,58,124,2011,1956,0,248,43684,90.9185217832403,10984,97.7166889807323,13678,97.1566197932692,29185,93.9327916975044,3409,99.2914937673073,373977,22.252251503081,215401,55.2194124055117
"113",5040820196,5040820196,"Wolfgang Ketterle","0000-0002-9528-3044","['Wolfgang Ketterle', 'W. Ketterle']","Wolfgang Ketterle","Ketterle","Wolfgang","White","Male",0.857142857142857,"0000-0002-9528-3044",131,11514,52,102,367.400222856261,"[1985.0, 2020.0]",36,2.44147582697201,36,2.36726259131103,49258,369.758364510956,102,223,2020,1985,4.58333333333333,578,9531,98.0187604467248,3196,99.3357754068506,2526,99.4750650711417,11335,97.6437178282454,63,99.9871105086775,330380,31.3158507480063,53139,88.9528743565649
"114",5089213304,5089213304,"F. D. M. Haldane","0000-0001-6420-9549","['F Haldane', 'Frederick D. Haldane', 'F. D. M. Haldane', 'Frederick Duncan Michael Haldane', 'F. Duncan M. Haldane', ' Frederick D. Haldane', 'Frederick Duncan Michael Haldane', ' Duncan Haldane', 'F.  Duncan M. Haldane']","Frederick Duncan Michael Haldane","Haldane","Frederick","White","Male",NA,"0000-0001-6420-9549",100,11420,46,83,409.619733353874,"[1976.0, 2019.0]",44,2.59545454545455,44,3.49289188178077,37346,410.196749770114,79,174,2019,1976,4.125,243,44930,90.6594845866631,4934,98.974453859779,5686,98.8181168037388,17231,96.4179687824836,38,99.9923078842108,290623,39.5811331110243,61023,87.313830008399
"115",5003262716,5003262716,"C. L. Kane","0000-0002-9551-2177","['Charles Kane', 'C. L Kane', 'Charles Lewis Kane', 'C. L. Kane', 'Charles L. Kane', 'C. Kane']","Charles Lewis Kane","Kane","Charles","Unknown","Male",NA,"0000-0002-9551-2177",89,21154,60,76,771.495129521621,"[1987.0, 2020.0]",34,6.99074686054197,34,9.54869124683366,67853,758.190211324581,68,111,2020,1987,6.66666666666667,209,55637,88.4335525932825,1731,99.640341613099,8800,98.1707317073171,34120,92.9068297672407,2,99.9997921049787,174691,63.6828187238572,29698,93.8261415515621
"116",5016268794,5016268794,"Matthew P. A. Fisher","0000-0001-8183-6608","['M. Fisher', 'M. P. A. Fisher', 'Matthew Fisher', 'Matthew Paul Alejandro Fisher', 'Matthew P Fisher', 'M. P. Fisher', 'Matthew P. A. Fisher']","Matthew Paul Alejandro Fisher","Fisher","Matthew","Asian","Male",NA,"0000-0001-8183-6608",150,15196,57,127,423.281068880745,"[1982.0, 2020.0]",39,2.59760683760684,39,3.23202001250782,41344,415.427779023307,92,195,2020,1982,16.9285714285714,328,27961,94.1872552036124,4227,99.1214356398593,3553,99.2615568842357,14349,97.0171222339567,32,99.9935552543388,298432,37.9576808894581,5976,98.7578272475531
"117",5110124079,5110124079,"D. J. Thouless","","['D. J. Thouless', 'David James Thouless', 'D. J Thouless', 'David J. Thouless', 'David Thouless']","David James Thouless","Thouless","David","Asian","Male",0.714285714285714,"",67,4794,25,43,194.454207018568,"[1957.0, 2007.0]",51,1.40298507462687,51,3.60310734463277,43367,195.440437803616,0,0,2007,1957,0,236,46930,90.2436945440031,3943,99.180477825917,419232,12.8439623127905,402209,16.3829592608916,666,99.8617498108155,286947,40.3453552094334,215401,55.2194124055117
"118",5002296590,5002296590,"Elihu Abrahams","","['Elihu Abrahams', 'E. Abrahams']","Elihu Abrahams","Abrahams","Elihu","Black or African American","Male",NA,"",87,6732,32,64,244.914147679475,"[1952.0, 2019.0]",68,1.13793103448276,68,1.76918158567775,24903,247.647264491226,60,115,2019,1952,0,207,56331,88.2892734484794,8699,98.1917291044714,12476,97.4065096089079,32514,93.2407091714968,324,99.9328499081104,359270,25.3097635817817,215401,55.2194124055117
"119",5108623146,5108623146,"J. M. Kosterlitz","","['J. M Kosterlitz', 'J. M. Kosterlitz', 'J Kosterlitz', 'J. Michael Kosterlitz']","J. Michael Kosterlitz","Kosterlitz","J.","White","Unknown",NA,"",48,2227,27,33,149.122228294224,"[1974.0, 2019.0]",46,1.00860507246377,26,7.92649572649573,18548,167.690070099161,32,0,1999,1974,0,90,136048,71.7165060331135,12846,97.3295884510158,55543,88.4530947252875,402209,16.3829592608916,1030,99.7860760230514,197908,58.8561200136379,215401,55.2194124055117
"120",5054264525,5054264525,"Qimiao Si","0000-0003-1357-2705","['Qimiao Si', 'Q. Si']","Qimiao Si","Si","Qimiao","Asian","Unknown",NA,"0000-0003-1357-2705",118,2664,19,68,99.740559162035,"[1990.0, 2020.0]",31,0.728266812465828,31,0.76577840112202,13650,97.5959967767846,61,164,2020,1990,4.12903225806452,575,9632,97.9977630495705,18854,96.080555162865,11885,97.5293755665139,19024,96.0452130092388,4850,98.9919170415707,429776,10.6519172078867,61001,87.3184036988682
"121",5113686251,5113686251,"Serguei B. Isakov","","['Serguei B. Isakov']","Serguei B. Isakov","Isakov","Serguei","White","Male",NA,"",3,45,3,2,9.84607150349616,"[1994.0, 1999.0]",6,2.5,4,2.10416666666667,101,1.72101589833696,0,0,1999,1996,0,12,335934,30.1612017995393,368288,23.4349662794275,419232,12.8439623127905,402209,16.3829592608916,213712,55.5705470965381,341778,28.9462632948866,215401,55.2194124055117
"122",5071364824,5071364824,"S. E. Sebastian","","['S. E. Sebastian']","S. E. Sebastian","Sebastian","S.","Asian","Unknown",NA,"",17,335,14,12,52.8852267418259,"[2005.0, 2017.0]",13,1.5158371040724,1,12,12,0,1,1,2006,2006,0,1,450627,6.31709811813427,456706,5.05330428346902,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,146398,69.5647925623477,215401,55.2194124055117
"123",5016567280,5016567280,"Michael G. Ramsey","0000-0003-0523-1994","['M. G. Ramsey', 'M. G Ramsey', 'Michael George Ramsey', 'Michael G. Ramsey', 'Michael Ramsey', 'M. Ramsey']","Michael George Ramsey","Ramsey","Michael","Asian","Male",NA,"0000-0003-0523-1994",31,253,9,6,24.2506392779926,"[1989.0, 2017.0]",29,0.281423804226919,25,1.15384615384615,6750,20.7252982487057,43,136,2017,1993,1.29411764705882,234,47483,90.1287285972076,42592,91.1455431465327,29567,93.8533757993564,25510,94.6968059008923,67143,86.0415124778592,397103,17.4444712398028,158672,67.0130890705429
"124",5033651367,5033651367,"LEO ESAKI","","['L. Esaki', 'LEO ESAKI']","LEO ESAKI","ESAKI","LEO","Asian","Unknown",NA,"",1,0,0,0,0,"[1965.0, 1965.0]",1,0,1,154,308,NA,1,1,1965,1965,0,2,429658,10.6764488204036,286263,40.4875554040232,377448,21.5306478840445,353075,26.5976732389213,NA,NA,4129,99.1418093519496,215401,55.2194124055117
"125",5102070670,5102070670,"HY Hwang","","['HY Hwang', 'H. Y. Hwang']","H. Y. Hwang","Hwang","H.","Asian","Unknown",NA,"",45,1669,22,25,122.690617548148,"[1993.0, 2020.0]",28,1.32460317460317,1,27.9090909090909,307,40.3109170646981,4,2,1998,1998,0,11,342530,28.7899262388464,286501,40.4380763889466,305007,36.5907711242131,324745,32.487339193201,29802,93.8045204693438,60479,87.4269249000025,215401,55.2194124055117
"126",5090852343,5090852343,"Huitao Shen","0000-0003-1667-8011","['H. Y. Shen', 'Huitao Shen', 'H. Shen']","Huitao Shen","Shen","Huitao","Asian","Unknown",NA,"0000-0003-1667-8011",14,561,13,10,87.7555192513157,"[2015.0, 2020.0]",6,6.67857142857143,6,11.290780141844,3184,88.0406411097611,17,23,2020,2015,0,47,207013,56.963235844428,86189,82.0819439016074,136158,71.6936375807672,147849,69.2631368863978,6331,98.6840245149809,154313,67.9193034685205,215401,55.2194124055117
"127",5110870882,5110870882,"Elliot H. Lieb","","['Elliot H. Lieb']","Elliot H. Lieb","Lieb","Elliot","White","Male",NA,"",73,4981,21,48,197.287430281597,"[1958.0, 2019.0]",62,1.10053026955369,17,2.70980392156863,691,10.8074333192145,0,0,1981,1965,0,15,318104,33.8679700298537,216119,55.0701437801967,419232,12.8439623127905,402209,16.3829592608916,112294,76.654844369787,317106,34.0754492611411,215401,55.2194124055117
"128",5080180680,5080180680,"Andrea Allais","","['Andrea Allais', 'A. Allais']","Andrea Allais","Allais","Andrea","White","Female",NA,"",7,84,6,3,19.2626986004693,"[2012.0, 2016.0]",5,2.4,5,6.352,794,19.2626986004693,13,15,2016,2012,0,25,271634,43.5288516710602,203468,57.700223695043,173191,63.9946612558523,183880,61.7724713728556,72070,85.0172137077661,223381,53.5604101352981,215401,55.2194124055117
"129",5110018429,5110018429,"Yu-Jin Chen","","['Yu‐Jin Chen']","Yu‐Jin Chen","Chen","Yu‐Jin","Asian","Unknown",NA,"",1,44,1,1,0,"[2012.0, 2012.0]",1,44,1,159,318,0,0,0,2012,2012,0,2,429658,10.6764488204036,283563,41.0488719616143,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,3913,99.1867146765569,215401,55.2194124055117
"130",5082914852,5082914852,"А. В. Андреев","0000-0002-4360-6665","['Alexander V. Andreev', 'A. V. Аndreev', 'A. Andreev', 'А. В. Андреев', 'A V. Andreev', 'A. V. Andreev', 'A. V Andreev', 'Alexander Andreev', 'Alexander V. Andreev', 'A. Andreev', 'A.V. Andreyev', 'A.V. Andreev']","Alexander V. Andreev","Andreev","Alexander","White","Male",NA,"0000-0002-4360-6665",52,268,7,6,20.5697165901045,"[1996.0, 2020.0]",25,0.206153846153846,25,0.37021897810219,5072,19.2595736372238,30,148,2020,1996,1.56,548,10623,97.7917390834324,56961,88.1582995850415,62639,86.9778716539296,22457,95.3315094010129,72077,85.0157584426168,465603,3.20366227869575,145643,69.7217533034519
"131",5052381495,5052381495,"David Hammer","0000-0003-1249-6472","['David Hammer', 'D. Hammer']","David Hammer","Hammer","David","White","Male",NA,"0000-0003-1249-6472",2,4,2,0,1.12467028923762,"[2017.0, 2017.0]",1,2,1,74.2924528301887,7875,1.12467028923762,42,59,2017,2017,5,106,118306,75.4049795015509,36066,92.5022660557325,31263,93.5007858431806,72080,85.0151347575528,225963,53.0236251902239,14164,97.0555828129028,45606,90.518947552244
"132",5035145022,5035145022,"Catherine H. Crouch","0000-0003-4140-0409","['C. Crouch', 'Catherine H. Crouch', 'C. H. Crouch', 'Catherine Crouch', 'Catherine Hirshfeld Crouch', 'Catherine H. Crouch Crouch']","Catherine Hirshfeld Crouch","Crouch","Catherine","White","Female",NA,"0000-0003-4140-0409",3,41,2,1,6.96260025904923,"[1996.0, 2018.0]",23,0.594202898550725,23,4.66488294314381,6974,6.96260025904923,27,31,2018,1996,0.4,65,171788,64.2863379707783,41171,91.4409619718427,74821,84.4452945040872,122660,74.49980457868,142457,70.3841068414094,259374,46.0776446325663,205112,57.3584442799764
"133",5056758114,5056758114,"Lillian C. McDermott","","['Lillian Christie Mcdermott', 'L. McDermott', 'L. C. McDermott', 'Lillian C. McDermott', 'Lillian McDermott']","Lillian Christie Mcdermott","Mcdermott","Lillian","White","Female",NA,"",3,29,2,2,9.97290893338564,"[1960.0, 2020.0]",61,0.158469945355191,61,0.955535593981585,8510,9.97290893338564,43,59,2020,1960,0.0833333333333333,146,86118,82.0967044481219,33084,93.1222090093386,29567,93.8533757993564,72080,85.0151347575528,117920,75.4852269797843,413941,13.9439348706477,215115,55.2788703816121
"134",5110120745,5110120745,"Shou Cheng Zhang","","['Shou Cheng Zhang']","Shou Cheng Zhang","Zhang","Shou","Asian","Male",NA,"",172,15224,44,137,344.384685728749,"[1987.0, 2019.0]",33,2.68217054263566,12,7.70512820512821,1202,17.3506211989193,0,0,2005,1994,0,13,329697,31.4578430475747,166066,65.4759132828287,419232,12.8439623127905,402209,16.3829592608916,79233,83.5280616699791,200853,58.243869175821,215401,55.2194124055117
"135",5063281440,5063281440,"A. Stein","0000-0001-9067-7717","['A. A. Stein', 'Alexander Stein', 'A. Stein', 'Alexander A. Stein', 'A STEIN']","Alexander A. Stein","Stein","Alexander","White","Male",NA,"0000-0001-9067-7717",1,15,1,1,0,"[2008.0, 2008.0]",1,15,1,9.64383561643836,704,0,16,22,2008,2008,0.25,73,159069,66.9305547470749,214429,55.4214863662445,144649,69.9284009546539,151545,68.4947568875621,236550,50.8226405994029,173689,63.8911295352299,210597,56.2181400879812
"136",5017161884,5017161884,"Yang Ran","0000-0002-9170-7620","['Yang Ran', 'R. Yang', 'Ran Yang', 'Y. Ran']","Yang Ran","Ran","Yang","Asian","Unisex",NA,"0000-0002-9170-7620",1,0,0,0,0,"[2010.0, 2010.0]",1,0,1,11.2512820512821,2194,NA,27,48,2010,2010,3.19354838709677,195,60831,87.3537458524943,114462,76.2041279635435,74821,84.4452945040872,87474,81.8147987991984,NA,NA,154638,67.8517375865883,83376,82.6667525966088
"137",5111686980,5111686980,"А. А. Абрикосов","","['A. A Abrikosov', 'A. A. Abrikosov', 'Alexei A. Abrikosov', 'А.А. АБРИКОСОВ', 'А. А. Абрикосов', 'Alexei Abrikosov', 'A. Abrikosov', 'A.A. Jr. Abrikosov']","Alexei A. Abrikosov","Abrikosov","Alexei","White","Male",0.714285714285714,"",28,494,10,11,42.2390526632308,"[1958.0, 2006.0]",49,0.360058309037901,49,1.21370675929946,16771,40.1952627281188,0,0,2006,1958,0,282,35901,92.536568734252,14575,96.9701379591362,419232,12.8439623127905,402209,16.3829592608916,29920,93.7799888568269,392867,18.3251145501568,215401,55.2194124055117
"138",5041649350,5041649350,"Subir Sachdev","0000-0002-2432-7070","['S. Sachdev', 'Subir Sachdev']","Subir Sachdev","Sachdev","Subir","Asian","Male",NA,"0000-0002-2432-7070",286,12427,42,217,221.319746344532,"[1984.0, 2020.0]",37,1.17435267435267,37,1.65120611265471,52297,215.835586528476,117,401,2020,1984,13.3661971830986,856,4049,99.158440953656,2885,99.4004307584842,1467,99.6952258987302,3730,99.2247594654603,492,99.897923544527,365738,23.9650985838191,8838,98.1628316965065
"139",5111654840,5111654840,"S. Rao","","['Sriram Rao', 'S.S. Rao', 'S. Suresh Rao', 'Sriram S. Rao', 'S. Rao']","S. Suresh Rao","Rao","S.","Asian","Unknown",NA,"",4,19,3,1,4.77180225414151,"[1992.0, 2006.0]",15,0.316666666666667,4,9.65277777777778,695,0,0,0,1995,1992,0,18,302341,37.145019251079,215626,55.1726360257124,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,173614,63.9067216618296,215401,55.2194124055117
"140",5040029732,5040029732,"Andreas M. Läuchli","0000-0002-2272-2691","['Andreas Martin Läuchli', 'A. Lauchli', 'A. Läuchli', 'Andreas Lauchli', 'Andreas M. Läuchli', 'Andreas Läuchli', 'Andreas M. Lauchli', 'A. M. Läuchli']","Andreas Martin Läuchli","Läuchli","Andreas","White","Male",NA,"0000-0002-2272-2691",103,3261,24,77,138.086702572899,"[2001.0, 2020.0]",20,1.58300970873786,20,2.096,9432,135.729749522628,56,124,2020,2001,2.08823529411765,225,50193,89.5653330894032,29374,93.893499538473,15039,96.873674669239,29185,93.9327916975044,1948,99.5952283934704,342149,28.8691342419732,120595,74.9291077977265
"141",5110100026,5110100026,"David G. A. Jackson","","['David G. A. Jackson']","David G. A. Jackson","Jackson","David","Black or African American","Male",NA,"",1,2,1,0,0,"[1994.0, 1994.0]",1,2,1,20.5,41,0,0,0,1994,1994,0,2,429658,10.6764488204036,416855,13.338128778492,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,86999,81.9135489343301,215401,55.2194124055117
"142",5006820258,5006820258,"Swee K. Goh","0000-0002-6265-5446","['S. K. Goh', 'Swee Goh', 'Swee K. Goh', 'Swee Kuan Goh', 'S. Goh']","Swee Kuan Goh","Goh","Swee","Asian","Unknown",NA,"0000-0002-6265-5446",31,272,8,9,27.1772748528806,"[2005.0, 2020.0]",16,0.548387096774194,16,0.782424812030075,1665,27.1772748528806,22,45,2020,2005,3.07142857142857,133,95074,80.2347966370901,137597,71.3944766450733,100922,79.0190265523521,92480,80.7740763224202,50222,89.5593041337846,428341,10.9502465634953,86049,82.1110492045936
"143",5100390469,5100390469,"Cong Wang","0000-0002-2863-0309","['Cong Wang']","Cong Wang","Wang","Cong","Asian","Male",NA,"0000-0002-2863-0309",24,90,4,2,12.8066707153534,"[1995.0, 2020.0]",26,0.144230769230769,1,11.3977272727273,1003,0,18,30,2020,2020,4.30434782608696,88,138432,71.2208843022627,182403,62.07953231936,128205,73.3470266854049,125386,73.9330827505343,236550,50.8226405994029,153324,68.1249116446159,58121,87.9171413602987
"144",5014003147,5014003147,"Leon Balents","0000-0002-2377-2711","['Leon Michael Balents', 'Leon Balents', 'L. Balents']","Leon Michael Balents","Balents","Leon","Asian","Male",NA,"0000-0002-2377-2711",165,9331,43,129,250.821240801075,"[1992.0, 2020.0]",29,1.95005224660397,29,2.1962820586379,38279,248.572755879869,86,221,2020,1992,7.89473684210526,601,8788,98.173226447573,4745,99.0137460188103,4420,99.0813119007426,11536,97.6019309289581,318,99.9340972782384,337850,29.762874938671,22448,95.3333804562048
"145",5085675998,5085675998,"María A. H. Vozmediano","0000-0003-2574-2310","['A. H. Vozmediano', 'María A. H. Vozmediano', 'Maria A. H. Vozmediano', 'Maria Vozmediano', 'María Vozmediano', 'M. A. H. Vozmediano', 'M. Angeles H. Vozmediano', 'M. A. H Vozmediano', 'Maria Angeles Hernandez Vozmediano', 'María. A. H. Vozmediano']","Maria Angeles Hernandez Vozmediano","Vozmediano","Maria","Hispanic or Latino","Female",NA,"0000-0003-2574-2310",50,1547,23,31,106.286278666412,"[1985.0, 2019.0]",35,0.884,35,1.36579476861167,6788,106.599301014445,38,78,2019,1985,3.66666666666667,142,88738,81.5520194922372,42331,91.1998037470999,39120,91.8673546605906,53435,88.8913374302512,3813,99.2075041786899,382840,20.409677929033,71256,85.1864402551288
"146",5028603986,5028603986,"Lorena A. Barba","0000-0001-5812-2711","['L. A. Barba', 'Lorena Barba', 'L. Barba', 'Lorena A. Barba']","Lorena A. Barba","Barba","Lorena","Asian","Female",NA,"0000-0001-5812-2711",2,0,0,0,0,"[2006.0, 2019.0]",14,0,14,0.513150029886432,1717,NA,22,41,2019,2006,1.2,239,46063,90.4239395274962,134895,71.956208992707,100922,79.0190265523521,99779,79.2566505617323,NA,NA,452775,5.87053961231736,162243,66.2706959493734
"147",5044536128,5044536128,"N. P. Ong","","['N. P. Ong']","N. P. Ong","Ong","N.","Asian","Unknown",NA,"",1,0,0,0,0,"[1977.0, 1977.0]",1,0,1,0,0,NA,0,0,1977,1977,0,1,450627,6.31709811813427,478593,0.503105951618665,419232,12.8439623127905,402209,16.3829592608916,NA,NA,478593,0.503105951618665,215401,55.2194124055117
"148",5051731365,5051731365,"R. B. Laughlin","","['R.B Laughlin', 'Robert Laughlin', 'Robert B. Laughlin', 'Robert Betts Laughlin', 'R. B. Laughlin']","Robert Betts Laughlin","Laughlin","Robert","White","Male",0.714285714285714,"",57,5409,30,38,245.213212870493,"[1968.0, 2014.0]",47,2.01903695408735,47,2.23544400560581,17546,244.847579938175,41,80,2014,1968,0.25,167,73896,84.6375973988175,13771,97.1372855562855,33023,93.1348906056398,51865,89.2177326137394,334,99.9307709578971,336124,30.1217017454866,210597,56.2181400879812
"149",5029618808,5029618808,"P. Grünberg","","['Peter Grünberg', 'P.A Grünberg', 'Peter A. Grunberg', 'P. Grünberg', 'P.A. Grunberg', 'P. A. Grünberg', 'Peter Grunberg', 'Peter A. Grünberg', 'P .Grünberg', 'P. Grunberg']","Peter A. Grunberg","Grunberg","Peter","White","Male",NA,"",25,1535,16,15,118.910398130115,"[1977.0, 2018.0]",42,1.46190476190476,42,1.50981836033382,12302,121.945333543892,41,103,2018,1977,0,194,61256,87.2653904684291,21327,95.5664307751158,33023,93.1348906056398,37773,92.1473892543221,2624,99.4546913590513,373627,22.3250147605465,215401,55.2194124055117
"150",5035572708,5035572708,"Pierre‐Gilles de Gennes","","['Pierre‐Gilles De Gennes', 'P.‐. de Gennes', 'P. De Gennes']","Pierre‐Gilles De Gennes","Gennes","Pierre‐Gilles","White","Unknown",NA,"",2,42,2,2,12.9931016256469,"[1998.0, 1999.0]",2,10.5,2,26.7356687898089,8395,12.9931016256469,27,47,1999,1998,0,157,79405,83.4923037263104,33610,93.012856228119,74821,84.4452945040872,89116,81.4734351741744,99424,79.3304532943045,63687,86.7599976715758,215401,55.2194124055117
"151",5055840963,5055840963,"Sheng Bi","0009-0003-8036-8154","['Sheng Bi']","Sheng Bi","Bi","Sheng","Asian","Unisex",NA,"0009-0003-8036-8154",1,1,1,0,0,"[2015.0, 2015.0]",1,1,1,2.25,9,0,2,0,2015,2015,0,4,402225,16.3796329405503,461855,3.9828528186407,349268,27.3891295851247,402209,16.3829592608916,236550,50.8226405994029,335292,30.2946704032332,215401,55.2194124055117
"152",5111786932,5111786932,"Yong Tae Kim","","['Yong Tae Kim']","Yong Tae Kim","Kim","Yong","Asian","Male",NA,"",1,1,1,0,0,"[2010.0, 2010.0]",1,1,1,3,3,0,0,0,2010,2010,0,1,450627,6.31709811813427,472945,1.67729703209067,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,305173,36.5562605506723,215401,55.2194124055117
